Game_ID,Team,Opponent,Order_1,Order_2,Order_3,Order_4,Order_5,Order_6,Order_7,Order_8,Order_9
cl2025091901,広島,巨人,中村奨,ファビアン,小園,末包,坂倉,佐々木,矢野,会沢,大瀬良
cl2025091901,巨人,広島,若林,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,山崎
cl2025091902,ヤクルト,中日,並木,長岡,内山,村上,オスナ,山田,古賀,岩田,吉村
cl2025091902,中日,ヤクルト,岡林,福永,上林,中田,細川,板山,山本,石伊,柳
cl2025091903,ＤｅＮＡ,阪神,蝦名,桑原,筒香,ビシエド,松尾,度会,石上,林,ジャクソン
cl2025091903,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,木浪,高寺,梅野,早川
cl2025092001,広島,巨人,中村奨,ファビアン,小園,末包,モンテロ,菊池,佐々木,石原,森
cl2025092001,巨人,広島,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,横川
cl2025092002,ヤクルト,中日,村上,長岡,内山,オスナ,北村恵,赤羽,中村悠,岩田,小川
cl2025092002,中日,ヤクルト,岡林,福永,上林,細川,ボスラー,板山,ロドリゲス,加藤匠,岡田
cl2025092003,ＤｅＮＡ,阪神,蝦名,桑原,筒香,オースティン,山本,度会,石上,加藤,竹田
cl2025092003,阪神,ＤｅＮＡ,近本,中野,森下,佐藤輝,大山,高寺,小幡,梅野,高橋
cl2025092101,阪神,ヤクルト,近本,中野,森下,佐藤輝,大山,中川,熊谷,坂本,伊藤将
cl2025092101,ヤクルト,阪神,並木,長岡,内山,北村恵,オスナ,山田,古賀,岩田,山野
cl2025092102,広島,ＤｅＮＡ,中村奨,ファビアン,小園,佐々木,大盛,坂倉,矢野,清水,常広
cl2025092102,ＤｅＮＡ,広島,蝦名,桑原,筒香,オースティン,佐野,山本,石上,林,平良
cl2025092103,巨人,中日,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,田中将
cl2025092103,中日,巨人,岡林,田中,上林,細川,ボスラー,福永,ロドリゲス,石伊,大野
cl2025092201,阪神,ヤクルト,近本,中野,森下,佐藤輝,前川,高寺,小幡,坂本,才木
cl2025092201,ヤクルト,阪神,太田,長岡,内山,北村恵,オスナ,山田,中村悠,岩田,青柳
cl2025092301,中日,ヤクルト,岡林,田中,上林,細川,ボスラー,山本,森駿,石伊,マラー
cl2025092301,ヤクルト,中日,増田,長岡,内山,北村恵,オスナ,山田,古賀,岩田,下川
cl2025092302,阪神,ＤｅＮＡ,近本,中野,前川,佐藤輝,大山,木浪,高寺,坂本,ネルソン
cl2025092302,ＤｅＮＡ,阪神,蝦名,桑原,佐野,筒香,山本,度会,石上,林,ケイ
cl2025092303,巨人,広島,オコエ,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,戸郷
cl2025092303,広島,巨人,中村奨,ファビアン,小園,佐々木,末包,林,佐藤啓,清水,玉村
cl2025092610,広島,ヤクルト,中村奨,大盛,佐々木,末包,林,矢野,佐藤啓,石原,床田
cl2025092610,ヤクルト,広島,並木,長岡,内山,北村恵,オスナ,山田,古賀,岩田,アビラ
cl2025092611,中日,阪神,岡林,細川,上林,ボスラー,田中,森駿,山本,味谷,柳
cl2025092611,阪神,中日,近本,中野,森下,佐藤輝,大山,前川,坂本,熊谷,村上
cl2025092612,巨人,ＤｅＮＡ,丸,キャベッジ,泉口,岡本,岸田,オコエ,リチャード,浦田,山崎
cl2025092612,ＤｅＮＡ,巨人,蝦名,桑原,筒香,オースティン,山本,佐野,石上,林,東
cl2025092711,広島,ヤクルト,中村奨,大盛,佐々木,モンテロ,前川,佐藤啓,内田,石原,森
cl2025092711,ヤクルト,広島,並木,長岡,内山,村上,オスナ,山田,太田,中村悠,吉村
cl2025092712,巨人,ＤｅＮＡ,丸,キャベッジ,泉口,岡本,岸田,リチャード,中山,浦田,グリフィン
cl2025092712,ＤｅＮＡ,巨人,蝦名,桑原,筒香,ビシエド,佐野,松尾,石上,林,ジャクソン
cl2025092713,中日,阪神,岡林,細川,ブライト,ボスラー,福永,森駿,山本,加藤匠,高橋宏
cl2025092713,阪神,中日,近本,中野,森下,佐藤輝,大山,前川,木浪,坂本,大竹
cl2025092811,巨人,ヤクルト,佐々木,キャベッジ,泉口,岡本,リチャード,岸田,中山,浦田,横川
cl2025092811,ヤクルト,巨人,塩見,長岡,山田,村上,オスナ,内山,浜田,中村悠,高橋
cl2025092812,ＤｅＮＡ,広島,蝦名,桑原,筒香,ビシエド,佐野,山本,石上,林,竹田
cl2025092812,広島,ＤｅＮＡ,中村奨,大盛,佐々木,モンテロ,前川,林,矢野,清水,高
cl2025092813,中日,阪神,岡林,鵜飼,田中,細川,ボスラー,山本,森駿,石伊,金丸
cl2025092813,阪神,中日,近本,中野,森下,佐藤輝,大山,中川,坂本,熊谷,伊原
cl2025093002,中日,巨人,岡林,細川,上林,ボスラー,福永,森駿,石伊,辻本,マラー
cl2025093002,巨人,中日,若林,キャベッジ,泉口,岡本,リチャード,中山,増田陸,小林,田中将
cl2025093003,ヤクルト,ＤｅＮＡ,並木,長岡,北村恵,村上,オスナ,内山,増田,古賀,山野
cl2025093003,ＤｅＮＡ,ヤクルト,蝦名,桑原,山本,ビシエド,神里,加藤,石上,林,ケイ
cl2025100102,中日,巨人,岡林,細川,田中,ボスラー,鵜飼,森駿,辻本,味谷,草加
cl2025100102,巨人,中日,丸,キャベッジ,泉口,岡本,リチャード,中山,浦田,山瀬,山崎
cl2025100103,ヤクルト,ＤｅＮＡ,岩田,内山,北村恵,村上,オスナ,中村悠,西村,田中,小川
cl2025100103,ＤｅＮＡ,ヤクルト,蝦名,桑原,佐野,筒香,松尾,度会,石上,林,バウアー
cl2025100202,ヤクルト,阪神,岩田,長岡,内山,村上,オスナ,北村恵,太田,古賀,青柳
cl2025100202,阪神,ヤクルト,近本,中野,佐藤輝,大山,前川,高寺,小幡,坂本,村上
cl2025100301,ヤクルト,広島,田中,西村,内山,村上,オスナ,北村恵,橋本,鈴木叶,高梨
cl2025100301,広島,ヤクルト,中村奨,大盛,小園,佐々木,林,渡辺,佐藤啓,清水,斉藤
cl2025100401,ヤクルト,広島,並木,長岡,内山,村上,オスナ,北村恵,浜田,中村悠,下川
cl2025100401,広島,ヤクルト,田中,菊池,中村奨,佐々木,末包,渡辺,久保,石原,佐藤柳
il2025060301,阪神,日本ハム,近本,中野,森下,佐藤輝,大山,ヘルナンデス,豊田,木浪,梅野
il2025060301,日本ハム,阪神,矢沢,水谷,清宮幸,レイエス,郡司,万波,上川畑,山県,進藤
il2025060302,ＤｅＮＡ,楽天,桑原,オースティン,佐野,牧,宮崎,筒香,度会,山本,森敬
il2025060302,楽天,ＤｅＮＡ,小森,小深田,浅村,フランコ,村林,伊藤,宗山,太田,辰己
il2025060303,ヤクルト,西武,北村拓,武岡,サンタナ,沢井,オスナ,内山,赤羽,古賀,岩田
il2025060303,西武,ヤクルト,西川,源田,セデーニョ,ネビン,長谷川,山村,蛭間,古賀悠,滝沢
il2025060305,広島,オリックス,秋山,小園,ファビアン,末包,坂倉,モンテロ,野間,佐々木,矢野
il2025060305,オリックス,広島,広岡,紅林,西川,頓宮,中川,杉本,森,若月,西野
il2025060306,中日,ソフトバンク,上林,田中,岡林,カリステ,ボスラー,高橋周,川越,石伊,村松
il2025060306,ソフトバンク,中日,周東,今宮,柳町,近藤,中村,栗原,山川,海野,野村
il2025060401,阪神,日本ハム,近本,中野,森下,佐藤輝,大山,糸原,ヘルナンデス,木浪,梅野
il2025060401,日本ハム,阪神,水谷,清宮幸,レイエス,郡司,伏見,万波,石井,松本剛,山県
il2025060402,ＤｅＮＡ,楽天,桑原,オースティン,佐野,牧,宮崎,筒香,度会,山本,森敬
il2025060402,楽天,ＤｅＮＡ,中島,小深田,村林,浅村,渡辺佳,宗山,小森,太田,小郷
il2025060403,ヤクルト,西武,北村拓,宮本,オスナ,サンタナ,増田,赤羽,古賀,武岡,岩田
il2025060403,西武,ヤクルト,西川,源田,中村剛,ネビン,外崎,平沼,長谷川,古賀悠,元山
il2025060404,巨人,ロッテ,増田陸,門脇,泉口,キャベッジ,吉川,ヘルナンデス,丸,若林,甲斐
il2025060404,ロッテ,巨人,藤原,寺地,池田,山本,岡,藤岡,安田,佐藤,友杉
il2025060405,広島,オリックス,中村奨,小園,ファビアン,末包,坂倉,モンテロ,秋山,菊池,矢野
il2025060405,オリックス,広島,広岡,大城,頓宮,杉本,西川,森,紅林,若月,中川
il2025060406,中日,ソフトバンク,上林,田中,岡林,カリステ,ブライト,ボスラー,山本,石伊,村松
il2025060406,ソフトバンク,中日,周東,川瀬,柳町,近藤,中村,栗原,山川,渡辺,野村
il2025060501,阪神,日本ハム,近本,中野,森下,佐藤輝,大山,ヘルナンデス,熊谷,木浪,坂本
il2025060501,日本ハム,阪神,石井,清宮幸,レイエス,郡司,浅間,万波,山県,五十幡,進藤
il2025060502,ＤｅＮＡ,楽天,桑原,松尾,佐野,牧,宮崎,筒香,度会,山本,石上
il2025060502,楽天,ＤｅＮＡ,小森,小深田,浅村,フランコ,村林,渡辺佳,中島,宗山,太田
il2025060503,ヤクルト,西武,西川,宮本,オスナ,サンタナ,北村拓,古賀,武岡,沢井,伊藤
il2025060503,西武,ヤクルト,西川,源田,セデーニョ,ネビン,牧野,山村,長谷川,蛭間,元山
il2025060504,巨人,ロッテ,増田陸,若林,泉口,キャベッジ,吉川,岸田,中山,浅野,門脇
il2025060504,ロッテ,巨人,藤原,寺地,池田,山本,ソト,藤岡,安田,友杉,高部
il2025060505,広島,オリックス,羽月,小園,ファビアン,末包,坂倉,モンテロ,秋山,佐々木,矢野
il2025060505,オリックス,広島,広岡,西川,森,頓宮,杉本,杉沢,西野,若月,野口
il2025060506,中日,ソフトバンク,上林,山本,岡林,ブライト,ボスラー,カリステ,高橋周,加藤匠,村松
il2025060506,ソフトバンク,中日,周東,今宮,柳町,近藤,中村,野村,栗原,嶺井,佐藤直
il2025060601,楽天,巨人,中島,小深田,辰己,浅村,村林,小郷,宗山,太田,ハワード
il2025060601,巨人,楽天,吉川,ヘルナンデス,泉口,キャベッジ,増田陸,岸田,オコエ,門脇,赤星
il2025060602,ソフトバンク,ヤクルト,野村,佐藤直,柳町,近藤,中村,今宮,栗原,海野,モイネロ
il2025060602,ヤクルト,ソフトバンク,赤羽,中村悠,オスナ,サンタナ,北村拓,沢井,伊藤,武岡,山野
il2025060603,日本ハム,ＤｅＮＡ,水谷,石井,清宮幸,レイエス,万波,松本剛,伏見,山県,伊藤
il2025060603,ＤｅＮＡ,日本ハム,桑原,度会,佐野,牧,筒香,松尾,京田,石上,バウアー
il2025060604,ロッテ,中日,藤原,寺地,池田,山本,ソト,藤岡,岡,友杉,小島
il2025060604,中日,ロッテ,岡林,田中,上林,カリステ,ボスラー,山本,川越,石伊,大野
il2025060605,オリックス,阪神,広岡,西川,紅林,頓宮,杉本,中川,福永,野口,東
il2025060605,阪神,オリックス,近本,中野,森下,佐藤輝,大山,小幡,坂本,木浪,村上
il2025060606,西武,広島,西川,滝沢,外崎,ネビン,長谷川,源田,平沼,炭谷,高橋
il2025060606,広島,西武,野間,小園,ファビアン,末包,坂倉,モンテロ,佐々木,菊池,森下
il2025060701,楽天,巨人,中島,小深田,辰己,浅村,村林,小郷,宗山,太田,大内
il2025060701,巨人,楽天,泉口,オコエ,吉川,キャベッジ,増田陸,ヘルナンデス,岸田,門脇,グリフィン
il2025060702,ソフトバンク,ヤクルト,周東,今宮,柳町,近藤,栗原,山川,野村,嶺井,上沢
il2025060702,ヤクルト,ソフトバンク,岩田,中村悠,オスナ,サンタナ,沢井,武岡,北村拓,伊藤,吉村
il2025060703,日本ハム,ＤｅＮＡ,水谷,五十幡,清宮幸,郡司,万波,山崎,伏見,山県,上川畑
il2025060703,ＤｅＮＡ,日本ハム,桑原,度会,佐野,牧,筒香,戸柱,京田,石上,大貫
il2025060704,ロッテ,中日,藤原,寺地,池田,山本,ソト,藤岡,岡,友杉,田中晴
il2025060704,中日,ロッテ,岡林,田中,上林,ボスラー,板山,大島,村松,加藤匠,高橋宏
il2025060705,オリックス,阪神,広岡,大城,森,頓宮,西川,杉本,紅林,中川,宮城
il2025060705,阪神,オリックス,近本,中野,森下,佐藤輝,大山,ヘルナンデス,熊谷,坂本,大竹
il2025060706,西武,広島,西川,源田,長谷川,ネビン,外崎,古賀悠,蛭間,児玉,今井
il2025060706,広島,西武,野間,小園,ファビアン,モンテロ,坂倉,末包,菊池,矢野,床田
il2025060801,楽天,巨人,小深田,小森,浅村,フランコ,村林,辰己,小郷,太田,藤井
il2025060801,巨人,楽天,泉口,オコエ,吉川,丸,増田陸,キャベッジ,岸田,リチャード,戸郷
il2025060802,ソフトバンク,ヤクルト,周東,今宮,柳町,近藤,山川,牧原大,野村,渡辺,松本晴
il2025060802,ヤクルト,ソフトバンク,並木,武岡,オスナ,サンタナ,内山,中村悠,北村拓,伊藤,高橋
il2025060803,日本ハム,ＤｅＮＡ,矢沢,五十幡,清宮幸,郡司,レイエス,万波,山県,上川畑,金村
il2025060803,ＤｅＮＡ,日本ハム,桑原,度会,佐野,牧,筒香,宮崎,松尾,森敬,石田裕
il2025060804,ロッテ,中日,藤原,寺地,池田,山本,藤岡,安田,茶谷,高部,ボス
il2025060804,中日,ロッテ,岡林,田中,上林,ボスラー,高橋周,大島,村松,石伊,松葉
il2025060805,オリックス,阪神,麦谷,西川,広岡,紅林,杉本,頓宮,福永,大城,曽谷
il2025060805,阪神,オリックス,近本,中野,森下,佐藤輝,大山,木浪,坂本,小幡,伊原
il2025060806,西武,広島,西川,滝沢,源田,ネビン,長谷川,山村,古賀悠,蛭間,武内
il2025060806,広島,西武,中村奨,小園,ファビアン,モンテロ,坂倉,末包,菊池,矢野,森
il2025061001,ヤクルト,日本ハム,並木,武岡,サンタナ,オスナ,宮本,内山,古賀,北村拓,伊藤
il2025061001,日本ハム,ヤクルト,水谷,五十幡,清宮幸,レイエス,浅間,万波,石井,山県,伏見
il2025061002,中日,楽天,岡林,田中,上林,ボスラー,高橋周,大島,川越,石伊,村松
il2025061002,楽天,中日,小郷,小深田,村林,浅村,渡辺佳,ゴンザレス,宗山,辰己,太田
il2025061003,阪神,西武,近本,中野,森下,佐藤輝,大山,ヘルナンデス,小幡,梅野,熊谷
il2025061003,西武,阪神,西川,滝沢,牧野,ネビン,平沼,源田,山村,長谷川,古賀悠
il2025061004,広島,ロッテ,中村奨,小園,ファビアン,モンテロ,坂倉,末包,上本,菊池,矢野
il2025061004,ロッテ,広島,藤原,寺地,池田,山本,藤岡,安田,佐藤,友杉,高部
il2025061005,ＤｅＮＡ,オリックス,梶原,松尾,佐野,牧,筒香,宮崎,度会,山本,京田
il2025061005,オリックス,ＤｅＮＡ,広岡,大城,紅林,西川,森,杉本,頓宮,中川,来田
il2025061006,巨人,ソフトバンク,泉口,若林,吉川,丸,増田陸,キャベッジ,坂本,中山,甲斐
il2025061006,ソフトバンク,巨人,周東,今宮,柳町,近藤,中村,山川,野村,海野,牧原大
il2025061101,ヤクルト,日本ハム,並木,サンタナ,内山,オスナ,増田,山田,古賀,北村拓,伊藤
il2025061101,日本ハム,ヤクルト,水谷,五十幡,清宮幸,レイエス,郡司,石井,万波,山県,伏見
il2025061102,中日,楽天,岡林,田中,上林,ボスラー,高橋周,大島,川越,石伊,村松
il2025061102,楽天,中日,小郷,小深田,渡辺佳,浅村,村林,ゴンザレス,宗山,辰己,太田
il2025061103,阪神,西武,近本,中野,森下,佐藤輝,大山,糸原,ヘルナンデス,小幡,坂本
il2025061103,西武,阪神,西川,滝沢,セデーニョ,ネビン,外崎,源田,長谷川,蛭間,古賀悠
il2025061104,広島,ロッテ,秋山,小園,ファビアン,モンテロ,坂倉,野間,末包,菊池,矢野
il2025061104,ロッテ,広島,藤原,寺地,池田,山本,藤岡,安田,佐藤,友杉,高部
il2025061105,ＤｅＮＡ,オリックス,桑原,度会,佐野,牧,筒香,宮崎,松尾,山本,柴田
il2025061105,オリックス,ＤｅＮＡ,西川,山中,森,紅林,杉本,広岡,杉沢,野口,若月
il2025061106,巨人,ソフトバンク,泉口,若林,吉川,丸,岸田,増田陸,坂本,キャベッジ,オコエ
il2025061106,ソフトバンク,巨人,周東,今宮,柳町,近藤,中村,栗原,野村,秋広,渡辺
il2025061201,ヤクルト,日本ハム,並木,サンタナ,内山,オスナ,増田,山田,古賀,赤羽,伊藤
il2025061201,日本ハム,ヤクルト,水谷,五十幡,清宮幸,レイエス,郡司,矢沢,山県,上川畑,進藤
il2025061202,中日,楽天,岡林,大島,上林,ボスラー,カリステ,板山,山本,石伊,村松
il2025061202,楽天,中日,村林,小深田,浅村,伊藤,渡辺佳,ゴンザレス,宗山,辰己,石原
il2025061203,阪神,西武,近本,中野,森下,佐藤輝,大山,ヘルナンデス,木浪,坂本,熊谷
il2025061203,西武,阪神,西川,滝沢,牧野,ネビン,中村剛,山村,源田,長谷川,平沼
il2025061204,広島,ロッテ,秋山,野間,ファビアン,モンテロ,小園,坂倉,大盛,田中,矢野
il2025061204,ロッテ,広島,藤原,寺地,池田,山本,ソト,安田,石垣,友杉,高部
il2025061205,ＤｅＮＡ,オリックス,桑原,度会,佐野,牧,筒香,宮崎,松尾,三森,石上
il2025061205,オリックス,ＤｅＮＡ,広岡,紅林,ディアス,杉本,頓宮,来田,中川,若月,大城
il2025061206,巨人,ソフトバンク,泉口,若林,吉川,丸,岸田,坂本,増田陸,リチャード,オコエ
il2025061206,ソフトバンク,巨人,野村,今宮,柳町,近藤,中村,山川,栗原,嶺井,佐藤直
il2025061301,広島,日本ハム,大盛,田中,ファビアン,モンテロ,小園,坂倉,末包,矢野,石原
il2025061301,日本ハム,広島,水谷,五十幡,清宮幸,レイエス,郡司,野村,上川畑,山県,伏見
il2025061302,阪神,楽天,近本,中野,森下,佐藤輝,大山,坂本,小幡,豊田,熊谷
il2025061302,楽天,阪神,村林,小深田,浅村,ゴンザレス,渡辺佳,宗山,辰己,武藤,太田
il2025061303,中日,西武,岡林,田中,上林,ボスラー,カリステ,大島,板山,石伊,村松
il2025061303,西武,中日,西川,滝沢,外崎,ネビン,セデーニョ,源田,長谷川,炭谷,高松
il2025061304,ヤクルト,ロッテ,並木,岩田,サンタナ,オスナ,内山,山田,中村悠,武岡,伊藤
